"AKT1" "AKT2" "AKT3" "APC" "APC2" "ARAF" "AXIN1" "AXIN2" "BRAF" "BRCA1" "BRCA2" "CCND1" "CDK4" "CDK6" "CDKN1A" "CSNK1A1" "CSNK1A1L" "CTNNB1" "DLL1" "DLL3" "DLL4" "DVL1" "DVL2" "DVL3" "E2F1" "E2F2" "E2F3" "EGF" "EGFR" "ERBB2" "ESR1" "ESR2" "FGF1" "FGF10" "FGF11" "FGF12" "FGF13" "FGF14" "FGF17" "FGF18" "FGF19" "FGF2" "FGF21" "FGF23" "FGF3" "FGF4" "FGF5" "FGF7" "FGF8" "FGF9" "FGFR1" "FLT4" "FOS" "FRAT1" "FRAT2" "FZD1" "FZD10" "FZD2" "FZD3" "FZD4" "FZD5" "FZD6" "FZD7" "FZD8" "FZD9" "GRB2" "GSK3B" "HES1" "HES5" "HEY1" "HEY2" "HEYL" "HRAS" "IGF1" "IGF1R" "JAG1" "JAG2" "JUN" "KIT" "KRAS" "LEF1" "LRP5" "LRP6" "MAP2K1" "MAP2K2" "MAPK1" "MAPK3" "MYC" "NCOA1" "NCOA3" "NFKB2" "NOTCH1" "NOTCH2" "NOTCH3" "NOTCH4" "NRAS" "PGR" "PIK3CA" "PIK3CB" "PIK3CD" "PIK3R1" "PIK3R2" "PIK3R3" "PTEN" "RAF1" "RB1" "RPS6KB1" "RPS6KB2" "SHC1" "SHC2" "SHC3" "SHC4" "SOS1" "SOS2" "SP1" "TCF7" "TCF7L1" "TCF7L2" "TNFSF11" "TP53" "WNT1" "WNT10A" "WNT10B" "WNT11" "WNT16" "WNT2" "WNT2B" "WNT3" "WNT3A" "WNT4" "WNT5A" "WNT5B" "WNT6" "WNT7A" "WNT7B" "WNT8A" "WNT8B" "WNT9A" "WNT9B"
"TCGA-AN-A0FW" 0.092 -0.218230769230769 -1.258 0.428875 -0.0972 0.05825 -0.204375 0.078 -0.71375 -1.94491666666667 -1.037 1.19366666666667 -0.4014 -3.25 0.257928571428571 0.6627 0.282166666666667 0.699125 0.363285714285714 -1.296625 0.60475 -0.354833333333333 -0.856333333333333 -0.01775 -1.24 -0.939625 -1.136 -0.83125 -1.7357 1.0115 4.3 0.022 0.97475 2.13725 -0.476333333333333 -1.3055 1.981 0.31475 -0.342333333333333 1.526 -1.456 -0.5935 0.23775 -2.29825 0.3475 0.061 -1.055625 1.769875 -0.397 -1.57125 -0.549545454545455 0.1035 -2.187375 -1.00433333333333 0.08975 1.1281 -2.41583333333333 -0.844666666666667 0.674 -0.282333333333333 -1.94504545454545 0.639875 -0.336833333333333 -0.9042 -1.50583333333333 -0.0242 0.302166666666667 0.8784 2.70875 -1.79016666666667 -0.1437 3.09633333333333 0.7915 4.1798125 2.066375 1.20783333333333 1.1075 0.089 0.021 0.0124166666666667 -1.1583 -0.494166666666667 0.4506 -0.70625 0.465333333333333 -1.365875 -0.126833333333333 -2.01453333333333 1.26666666666667 -0.955833333333333 -0.4715 -0.6235 1.29025 2.34933333333333 1.575625 -1.618625 0.835 0.2195 -0.082 -0.654857142857143 1.24292857142857 -0.06575 0.786 0.849642857142857 -0.4465 -0.1252 0.252916666666667 -0.522 0.0652500000000001 1.4264 -0.843666666666667 -3.321625 -0.4895 1.10016666666667 0.910875 -2.64575 -0.757375 0.175 0.3785 -0.0871666666666667 -0.161555555555556 -0.368375 -1.336875 0.8177 0.722 2.6745 1.2625 1.47116666666667 0.4919 2.617125 -1.3228 -1.175 -0.163923076923077 -0.74 -0.2665 0.36275 0.868 -0.47075 0.217
"TCGA-AN-A0FZ" -0.29 0.481714285714286 -0.282 0.254125 -0.1123 -0.5965 0.464375 -0.4126 0.75525 -1.85891666666667 -0.20275 -0.219 -0.6743 -3.015 -0.225857142857143 0.6737 0.00500000000000001 0.3225 1.734 -1.888625 2.05575 0.469833333333333 -1.33333333333333 -0.225416666666667 -0.79325 -1.46225 -0.3371 -1.01625 -2.2966 3.282375 3.69791666666667 -0.7777 2.34855 1.10125 -0.174666666666667 0.953875 -0.09525 0.28 0.17 0.287545454545455 -1.89 -3.04075 0.3745 -1.79966666666667 -0.19275 -0.79675 -2.62814285714286 0.494 -0.9025 -2.90725 -0.281772727272727 0.654833333333333 -1.5965 0.875833333333333 0.366 0.1867 -2.25483333333333 -2.04533333333333 -0.7753 2.31616666666667 -1.52040909090909 0.652125 0.188 -0.6603 -1.5045 0.13125 0.132 0.927 2.32275 -0.966 3.4412 3.65116666666667 0.3225 1.714375 1.855 1.06 1.03925 0.525166666666667 -0.698833333333333 -0.373 -2.1006 -1.8535 -0.7375 -1.07575 -0.575333333333333 -1.587375 0.154 -1.7959375 0.984833333333333 -0.182583333333333 -0.38325 -0.261833333333333 1.9395 2.03933333333333 2.447125 -1.4365 -2.06316666666667 0.326 -0.33575 -0.643357142857143 -0.293357142857143 -0.054875 0.9216 0.529785714285714 0.16475 -0.6018 -1.02691666666667 -0.896 0.03625 2.0915 -1.18583333333333 -0.801 -0.4625 1.08083333333333 1.13775 -3.243375 -0.608875 0.837214285714286 1.6335 -0.7975 -0.1397 -1.195 -2.50525 -0.388 1.74783333333333 4.902375 -0.3245 1.5125 0.3289 3.52775 -0.9717 -1.4935 -0.581071428571429 -0.198666666666667 -1.0074 -0.16575 0.6335 -0.953 0.143
"TCGA-AN-A0XL" -0.056 -0.3105 0.15 0.598875 -0.3033 0.025 -0.203625 -0.0312 0.13275 -1.126167 -1.71 0.9145833 -0.8064 -2.7175 0.5550714 0.50615 0.6871667 -0.1110625 0.626625 -1.772875 2.8215 -0.149 -0.9448333 0.4775 -1.69725 -1.6295 -1.0783 1.389 -1.0377 2.514125 4.21075 0.3004 1.2944 1.4865 0.03333333 -0.683625 1.868 2.53775 -0.095 1.586182 -2.274 0.86325 0.13275 -1.10375 0.1715 -0.34175 -1.607125 2.8755 -0.3105 -2.235 -0.1173636 0.6925 3.692125 0.3018333 0.13 1.2912 -2.2105 -1.465 0.4253 1.315667 -1.545182 -1.0535 0.1633333 -0.1463 -2.165833 0.22145 0.186 0.6039 1.2495 -1.027333 1.4709 3.1755 0.02933333 4.66575 0.8666875 1.730333 0.99625 3.2385 2.045167 0.3606667 0.1071 0.21 0.6028 -0.5725 -0.4466667 -0.923875 -0.07633333 -0.6799375 1.677 0.07283333 -0.1335 0.1783333 0.8255 1.993833 2.5035 -1.38075 1.422 1.056 -0.627 -0.4743571 1.959643 -0.309 1.1595 0.9641429 -0.0855 -0.7915 -0.373 -0.81425 -0.04475 1.5612 -0.4278333 -1.07775 0.23775 0.907 0.815125 -2.7835 2.24525 0.7019286 1.46275 -0.8046667 0.0276 -1.272625 -1.89925 1.1827 -0.0575 3.006875 1.5755 -1.016833 0.239 0.887 0.0639 -1.61325 -0.4489286 -0.2853333 0.9795 -0.0585 -0.263 -0.259 -0.101375
"TCGA-AN-A0XN" -0.4185 -0.493 1.809833 0.29475 0.162 0.13325 -0.531625 -0.009 0.22125 -1.531833 -1.74 0.5124167 -0.4509 -2.0092 0.9775 -0.4942 0.2071667 0.553625 1.673875 -1.880375 3.007 -0.7446667 -0.4551667 0.5073333 -1.626 -1.488875 -0.7893 2.506625 -1.0177 1.097875 1.924 -0.6383 3.9797 2.236 0.1233333 1.6785 -0.603 0.95275 -0.26725 1.402909 -2.47975 -2.219 0.221 -1.164 0.096 -0.507875 -1.247875 3.84 -0.1885 -0.583 1.215136 0.6716667 1.469625 0.1118333 0.6645 1.7415 -0.8178333 -0.2811667 -0.0112 0.8409167 0.3195909 0.859875 1.8015 -0.5928 -2.269333 0.14765 0.04416667 -0.3972 0.34225 -1.784167 0.6722 3.510167 -0.3605 1.330625 -0.240375 0.8966667 0.40775 1.1215 0.1913333 -0.5368333 -1.3569 -0.2923333 -0.4109 -0.418125 0.09133333 -0.368375 -0.3695 -1.212375 0.6821667 -1.205417 0.121 -0.2065 1.00875 2.026167 2.511875 -0.924125 4.361167 0.3655 -0.23575 0.3190714 0.8164286 -0.1265 1.1248 1.232214 0.487 -0.7503 -1.248833 0.013 0.152 1.0855 0.6505 -2.48775 -0.228 0.8051667 0.54325 -2.89225 1.134875 0.8030714 1.94025 -0.4058333 0.4088 -0.212375 -1.06125 -0.0657 -0.07083333 5.922286 1.476167 -0.8646667 1.6684 4.043375 0.8209 2.03075 -0.1439286 0.04483333 2.2727 0.2635 0.2615 -0.00125 0.375625
"TCGA-AN-A0XO" 0.3175 -0.906642857142857 -0.436 0.611 0.8849 -0.15375 -0.192375 -0.3615 0.84375 -1.29058333333333 -1.29975 0.806333333333333 -0.5817 -3.2207 0.262142857142857 0.64015 1.19083333333333 0.791375 1.11775 -1.466625 2.071 -0.2855 -0.931166666666667 0.536916666666667 -2.13125 -1.351 -1.0744 1.87675 -1.1059 2.617375 4.22175 0.0304 2.71425 1.5705 -0.0331666666666666 -1.254 0.00125000000000003 0.58225 0.12725 1.85427272727273 -2.4325 -2.6795 0.27825 -1.30825 0.46975 -0.153875 -1.96825 2.139125 0.1915 -1.87325 -0.0151818181818182 0.509833333333333 -0.912 0.033 0.1495 1.4047 -1.13766666666667 0.205 0.5117 0.4715 -2.00072727272727 -0.30025 1.7795 0.4088 -2.061 0.25685 0.5515 1.3519 1.96425 -2.414 0.1506 3.142 0.440666666666667 2.4041875 0.4515 0.815666666666667 0.9505 0.461666666666667 -0.767666666666667 0.175333333333333 -2.1108 -0.69 0.4349 -0.65975 -0.247333333333333 -1.068625 -0.608833333333333 -1.973875 1.1745 -1.49975 0.04175 0.185666666666667 0.27775 2.52566666666667 1.992125 -2.174 3.41316666666667 0.425 0.5835 -0.795428571428571 2.50092857142857 -0.242125 1.9522 1.61078571428571 0.04925 -1.1557 -1.1385 -0.4415 -0.071875 1.8065 -1.4575 -0.293125 0.0385 0.860666666666667 0.898625 -2.823125 0.267 0.761285714285714 1.74125 -0.8785 0.3916 -0.041 -1.704125 0.4998 0.116333333333333 3.49925 0.291166666666667 -0.915666666666667 0.4537 4.197375 0.2318 0.145 0.297714285714286 0.5855 1.8688 0.0015 0.0715 0.31 0.273428571428571
"TCGA-AN-A0XP" -0.338375 -0.6386428571 -0.7658333333 -0.04525 0.1872 0.15 -0.259 -0.6692 -0.03825 -1.4888333333 -0.933 0.875 -0.7457 -3.2955 0.237 0.63105 0.9118333333 -0.1509375 1.133375 -1.7768571429 1.83775 -0.512 -1.2653333333 -0.5868333333 -1.6855 -1.618625 -0.7478 1.55 -2.9067 2.187375 5.569 -0.396 2.4014 1.35825 0.0728333333 -1.272 1.14425 -0.55625 -0.176 0.9686363636 -1.774 -0.32025 0.30525 -1.07925 0.54 -1.53625 -1.603625 1.75525 -0.4955 -2.15 -1.3402272727 0.3388333333 -2.01675 0.039 5e-04 0.4467 -1.8431666667 -0.7686666667 0.8657 0.06075 -2.162 -1.95775 -0.233 -0.895 -1.7763333333 0.1268 -0.2901666667 1.5073 2.81925 -1.9648333333 0.3449 4.0921666667 0.3391666667 1.5855 0.2179375 1.5373333333 0.49875 0.8156666667 -1.1936666667 0.7874166667 -1.2307 -0.1201666667 -0.0095 -0.70175 -0.2038333333 -1.1405 0.1466666667 -2.9436875 1.3846666667 -1.4620833333 0.06275 -0.9106666667 1.321 3.365 2.43225 -2.16075 2.9463333333 -0.3105 -0.9335 -0.5670714286 2.1616428571 -0.0885 2.0489 0.2947857143 -0.31475 -0.9006 -1.0779166667 -1.3565 0.046125 2.1502 -1.8058333333 -1.928 -0.5295 0.6976666667 1.181 -3.011125 0.264 0.6397857143 -0.27975 -0.807 -0.147 -0.612125 -2.719125 0.0518 1.6333333333 4.09225 -0.0528333333 0.94 0.1917 4.230625 0.5628 -0.138 0.6427142857 -0.1695 2.064 -0.579 0.612 0.00825 0.15175
"TCGA-AN-A0XS" -0.55925 -0.1429286 -0.165 0.84625 -0.0461 -0.08275 0.636125 -0.5671 0.7195 -1.42525 -1.39475 -0.3246667 -0.6387 -2.4227 0.1698571 0.4255 0.1308333 0.5845 1.622375 -2.491 2.33425 -0.3316667 0.1083333 0.1326667 -2.32225 -1.631875 -0.9673 -2.717 -1.8468 2.163 4.047917 0.9256 2.91175 0.817 -0.07283333 -1.198063 -1.07125 1.137 -0.049 1.844455 -2.85175 -1.1405 0.4625 -2.353 0.6075 -0.38825 -1.791 1.942875 0.463 -2.07175 -0.5742273 0.5676667 -0.7505 0.4171667 0.533 1.0068 -2.339833 -0.3381667 0.7953 1.170417 -2.379773 -1.342125 0.9836667 2.0624 -2.236833 0.6764 -0.135 -0.6875 2.04225 -1.789833 -0.2716 3.281333 -0.1605 3.45175 0.4145 0.8236667 0.08475 0.4755 0.355 6.938894e-18 -0.5834 -0.8121667 0.5155 -0.6015 -0.1218333 -1.31175 0.4786667 -3.114688 1.298667 -1.25825 0.03775 -0.4406667 1.39675 2.755667 2.362625 -1.859375 4.3235 0.18675 0.078 0.218 2.077071 0.14275 1.4051 0.7527143 0.001 -0.6155 -1.097917 -1.73 -0.41825 1.4883 -0.9443333 -1.83975 -0.064 1.030667 0.793375 -2.103 1.523 0.7816429 1.401 -0.2691667 0.1271 1.285125 -2.014125 0.8406 0.6485 5.555 1.1655 -1.823667 0.2158 3.703875 -0.1168 -0.04575 0.1188571 0.1673333 1.4712 -0.09025 -0.438 0.017 -0.064125
"TCGA-AN-A0XT" 0.091875 -0.4612857 -0.4146667 0.62775 -0.3865 -0.70025 0.815125 0.5402 1.8885 -1.929917 -2.26075 0.4573333 -0.8498 -3.1824 -0.9858571 1.2885 1.031 -0.017125 1.612375 -1.642 2.857 -0.471 -1.058167 0.3090833 -1.8605 -1.604125 -1.1588 -1.613125 -2.2426 1.84675 5.67075 0.0418 1.07435 0.64125 -0.3373333 -0.7265625 2.3735 -0.14625 -0.0485 1.911273 -2.03775 -0.9205 0.0635 -0.83075 -0.00625 -0.020625 -2.188625 1.68175 -0.1215 -2.05075 0.2896818 0.4695 0.693875 0.1681667 0.831 0.2539 0.1651667 -2.114833 -1.8675 1.345167 -1.100955 0.957125 1.003 -0.5737 -1.633167 1.0892 -0.9816667 2.5999 1.8485 0.9238333 1.3115 3.4915 -1.2625 2.8725 2.306437 2.599833 0.80475 1.285 1.735833 -0.1549167 -1.6759 0.1261667 0.1291 -0.181875 -1.072167 -1.66575 0.4738333 -1.109563 1.577833 -0.5941667 -0.085 -0.3428333 0.4825 2.001 2.613375 -1.364375 -0.7443333 1.2855 0.372 -0.7526429 1.666571 -0.166125 1.6756 0.9165 0.1515 -1.2334 -1.469667 -1.9215 -0.66625 1.9153 -1.722667 -2.643875 0.1915 1.311 1.548375 -3.057625 0.427375 1.051714 0.364 -0.5493333 -0.0243 -0.43825 -2.37475 2.4248 -0.284 2.235 4.218167 1.812333 0.1252 2.82 -3.6348 -1.511 -0.3354286 -0.1105 -0.4046 -0.25675 0.224 0.12 0.098625
"TCGA-AN-A0XV" -0.0655 -0.5613571429 -0.335 0.499375 -0.1679 -0.26425 -0.521375 -0.1129 0.32075 -1.342 -1.1915 1.1559166667 -0.4677 -2.9215 0.2266428571 0.45335 0.4151666667 0.7139375 1.021625 -1.103625 2.074 -0.1511666667 -0.5565 0.1596666667 -1.75575 -1.50775 -1.452 3.430875 -1.412 1.657625 4.5936666667 -0.1563 1.2493 0.07625 -0.0285 -0.891 0.768625 0.354 0.24375 1.7511818182 -1.262 -0.417 0.232 -0.65425 0.34375 0.108125 -1.8453333333 1.727625 0.2045 -1.212 -0.6341818182 0.38 2.5595 0.6858333333 0.6185 1.0527 0.942 -0.444 -0.3046 -0.2191666667 -0.8424090909 1.833875 0.8135 -0.7854 -1.387 0.12785 -0.1083333333 1.5237 0.9725 -1.6856666667 -0.2789 2.6815 -0.1141666667 2.8899375 0.161125 0.8003333333 0.57025 1.4013333333 0.6705 -0.42725 -1.3596 -0.4401666667 -0.2407 -0.256375 -0.341 -0.654875 -0.0221666667 -0.0801875 1.5811666667 -1.5460833333 -0.113 -0.5508333333 0.5525 1.3256666667 1.95325 -1.62775 0.3298333333 0.448 0.30975 -0.3532857143 1.1771428571 -0.56275 1.6728 0.754 -0.04075 -0.9003 -1.0365833333 -0.8255 0.019 1.0256 -0.7696666667 -2.406375 0.2425 0.5163333333 0.831 -2.442125 0.311875 0.5986428571 1.543 -0.3615 0.1348 0.575375 -1.592375 0.4667 -0.2026666667 1.795375 0.7203333333 0.6388333333 0.1055 1.546125 -1.3718 -0.60875 -0.2225 0.0038333333 1.3145 0.106 0.1375 0.546 -0.011125
"TCGA-AO-A03M" 0.8225 -0.3023571 0.1985 0.050125 -0.2323 -0.13725 0.14675 -1.0366 0.4795 -1.527667 -0.4615 0.20575 -0.4036 -2.7022 -0.01885714 0.75065 0.5261667 0.066 1.101375 -0.4235 0.965 0.5795 -0.9605 0.063 -1.01925 -0.548 0.3393 0.25975 -1.9006 2.7175 1.616917 0.3004 1.04715 0.25225 0.08883333 0.5180625 0.1625 0.3895 -0.12075 0.2403636 -1.458 -1.242 0.1615 -0.7455 0.42825 -0.141 -0.488 0.974875 0.211 -1.897 -0.4056818 0.3563333 0.576625 0.9518333 0.003 0.3257 -1.601667 -1.730167 1.0699 -0.5935 -2.270818 -1.719375 1.1035 -0.4808 -0.9041667 0.9664 0.3506667 1.3394 0.0225 -2.563333 1.3479 2.5385 1.186333 1.887625 -0.1454375 0.5906667 1.06175 1.909 1.584 0.3521667 -1.3718 -1.0705 0.2951 -0.736625 -0.09683333 -0.942 0.307 -1.115312 0.898 0.3105 0.099 -0.09333333 0.02625 1.360333 1.35225 -1.022125 0.9065 0.031 -0.413 0.6218571 1.682929 -0.00475 0.8985 0.3437143 -0.658 -0.3026 -0.9258333 -0.82525 -0.4875 -0.8646 -1.8755 -1.871625 0.30925 0.5681667 0.134875 -1.822125 1.8025 0.9629286 2.508 -1.3695 0.2133 0.724875 -1.814875 -0.2155 0.4641667 1.33675 0.5113333 -0.5923333 0.347 4.01475 -1.3182 -0.56625 1.039786 -0.1971667 1.8561 -0.02425 0.2285 0.0325 -0.043875
"TCGA-AO-A03V" 1.20975 -0.736071428571429 -0.621 0.179 -0.8881 0.1775 0.32825 -0.5233 -0.05675 -2.61708333333333 -1.92 0.947666666666667 -0.0618 -3.0106 -0.3185 0.98585 1.627 -0.0529375 0.42375 -1.69925 2.64475 0.0745 -1.07683333333333 -0.332666666666667 -1.86625 -1.922875 -0.263 -0.759625 -2.3282 1.494 2.59416666666667 -0.1506 1.85135 1.74725 0.078 2.58075 2.506125 0.24125 -0.28425 0.972636363636363 -1.9275 -1.81275 0.34475 -2.04075 0.09675 -0.325625 -2.15975 2.29325 -0.241 -2.87475 -0.145681818181818 0.88 2.460375 -0.290833333333333 -0.3145 1.2647 -1.90366666666667 -1.0735 -0.064 0.498666666666667 -2.306 1.097625 0.471166666666667 -0.5958 -1.67933333333333 -0.5203 0.172666666666667 1.6767 0.74025 -0.358666666666667 0.6409 2.799 0.683166666666667 2.902125 2.7483125 0.911333333333333 1.12325 2.53133333333333 0.811833333333333 0.787083333333333 -2.1245 0.58 0.5866 0.459 -0.271333333333333 -0.470625 0.947166666666667 -0.7661875 0.907666666666667 0.716 0.4945 -0.779333333333333 0.23575 1.99366666666667 1.94125 -0.903875 2.716 0.472 0.2965 -0.337214285714286 2.25242857142857 1.4895 2.2013 0.851571428571429 0.0605 -0.803 -1.48608333333333 -0.9825 0.484125 2.0722 -1.27933333333333 -2.308625 0.89475 0.795166666666667 0.46775 -2.455625 1.704 0.701714285714286 2.67125 0.8595 0.0952 -0.3415 -2.4965 0.1483 0.0738333333333333 3.29225 -0.627833333333333 0.0196666666666667 0.483 3.95825 -0.3518 0.85675 -0.719642857142857 -0.047 2.3838 -0.5185 0.283 0.15375 0.048375
"TCGA-AO-A0J8" -0.552625 -0.559928571428572 -0.947166666666667 0.24425 0.1278 -0.04225 0.089625 -0.9791 0.0395 -1.56141666666667 -1.31075 0.09225 -0.5564 -3.2274 0.308071428571429 0.18945 0.393166666666667 1.3185 0.97475 -1.7975 2.06875 -0.605 -0.576333333333333 0.276 -2.17875 -1.6175 -1.1818 2.271875 -2.3988 2.74725 4.39908333333333 0.141444444444444 2.49615 1.224 -0.620833333333333 -1.0961875 1.271125 0.2385 -0.1305 0.654090909090909 -3.00975 -0.408 -0.10275 -1.756 0.77 -0.389125 -2.11075 1.568375 0.42 -2.3675 -1.396 0.533333333333333 0.8395 0.719833333333333 0.23025 0.8059 -1.55583333333333 -0.559666666666667 -0.3713 -1.09858333333333 -1.31336363636364 -0.59675 1.43033333333333 -0.4681 -2.11933333333333 -0.30965 -0.244166666666667 0.8902 1.88475 -2.81066666666667 -0.6755 3.143 -0.0193333333333333 2.653625 0.5604375 -0.0501666666666667 0.075 0.6195 -0.0503333333333333 -0.464916666666667 -1.5926 -0.810666666666667 0.459 -0.693 -0.345833333333333 -1.11925 -0.179333333333333 -2.518125 1.44233333333333 -2.121 0.79775 -1.02066666666667 1.15425 2.134 1.61325 -1.58425 2.88616666666667 -0.97075 -0.34175 -0.330214285714286 1.56271428571429 0.63775 2.3333 1.03592857142857 -0.2595 -0.7258 -1.40983333333333 -1.675 0.425125 1.3151 -1.06466666666667 -3.077 0.4445 0.805166666666667 1.230375 -2.9665 1.10725 1.61842857142857 2.15725 -0.0683333333333333 0.1912 0.61 -2.53925 -0.2696 0.156333333333333 4.755625 0.946166666666667 -0.641833333333333 0.7097 1.994 0.3298 -0.7945 -0.211357142857143 0.00349999999999998 0.8182 0.27775 0.761 -0.523 -0.05975
"TCGA-AO-A0J9" -1.18375 -0.767285714285714 -0.712166666666667 0.104 0.4283 -1.53025 -0.15775 -0.3836 -0.26775 -1.07408333333333 0.025 -1.75766666666667 -0.722 -2.3335 -0.559428571428571 0.42085 -0.5165 0.701375 0.961 -1.38542857142857 -0.07725 -1.00933333333333 -0.4735 -0.135666666666667 -0.77475 -1.00325 -0.2453 1.523125 -0.9452 1.8835 3.15241666666667 0.0936 1.9217 0.324 0.1896 0.2849375 1.9035 1.111 0.676666666666667 2.98163636363636 -2.49875 -0.2085 -1.78575 -0.19525 0.8735 -0.2115 -0.9604 1.96633333333333 0.4525 -0.688 -0.997727272727273 0.443166666666667 -0.019 -0.8478 -0.27175 0.8174 0.183833333333333 1.05583333333333 -0.4209 0.0899166666666667 -1.01281818181818 -0.918125 1.912 0.8538 -0.589833333333333 -0.2738 -0.7935 0.9885 -2.127 -1.21516666666667 0.2468 4.37566666666667 -0.503833333333333 4.169125 -1.86713333333333 1.51466666666667 0.357 0.735666666666667 0.650666666666667 0.577416666666667 0.0624 -1.00333333333333 1.49 -1.638125 -0.5225 -1.9995 -0.426 -1.71126666666667 1.66466666666667 -1.17608333333333 0.23575 -0.579833333333333 0.95025 3.56516666666667 2.361875 -1.112 1.05633333333333 -0.505 -1.21133333333333 -0.623214285714286 0.846857142857143 -0.875428571428571 1.2309 0.933785714285714 -1.1325 -0.8991 -0.848090909090909 -2.5065 -0.94775 1.7101 -1.9315 -2.93383333333333 -0.59 0.9945 1.140625 -2.390625 1.404625 2.348 0.75075 -1.59833333333333 -0.486444444444445 1.504875 -1.52928571428571 0.688 0.216 2.7755 0.604666666666667 1.78066666666667 0.782555555555555 1.838125 -1.5329 -0.33475 0.951071428571429 0.95325 -1.1433 -0.756333333333333 -0.0825 -0.1075 -0.37575
"TCGA-AO-A0JA" 0.895875 -0.492571428571429 -0.762833333333333 0.738625 0.6649 0.14475 0.018625 -0.9707 1.289 -1.68525 -1.4 0.035 -0.4766 -1.8649 0.944428571428572 0.69615 0.452 1.7935 1.657 -1.90175 3.14 -0.676833333333334 -0.6445 0.3315 -1.636 -1.532375 -0.6712 1.80475 -1.197 2.084 3.05675 0.1733 3.11765 1.99075 0.200166666666667 -1.3179375 1.446875 0.2915 -0.04125 0.980545454545455 -2.348 -1.52725 0.15675 -2.104 0.29975 -0.334125 -1.740625 2.182375 0.247 -2.28275 -0.2345 0.844333333333333 0.069625 0.635 -0.17575 2.0071 -1.699 -0.523833333333333 1.2567 -0.140583333333333 -2.15618181818182 -1.97775 1.03016666666667 -0.031 -2.14666666666667 0.2278 -0.419333333333333 0.4447 1.294 -1.04983333333333 0.2123 3.77033333333333 0.910833333333333 3.5941875 0.492625 0.983833333333333 1.027 -0.267166666666667 1.336 0.151083333333333 -1.5319 -0.413833333333333 0.2347 -0.52975 -0.0235 -0.82 -0.375666666666667 -2.284375 1.21133333333333 -1.96308333333333 0.44175 -0.4265 1.145 2.14566666666667 2.28 -1.68325 -0.0315 -0.2425 -0.70325 0.0230714285714286 3.41585714285714 0.593875 1.1147 0.7295 -0.412 0.0876 -1.00566666666667 -0.8845 0.6045 1.718 -0.682666666666667 -1.365125 0.894 0.797166666666667 1.6275 -3.035375 0.025625 1.16978571428571 0.99225 -0.0883333333333333 0.2321 0.67225 -1.442375 0.058 0.0811666666666667 6.3615 0.848833333333333 0.163 0.2176 3.763625 0.0934 -0.448 0.0809285714285714 0.042 0.8867 -0.5305 0.0615 0.0785 -0.130375
"TCGA-AO-A0JF" 0.036625 -0.585 0.138666666666667 0.599875 -0.7307 0.0075 -1.11975 -0.3237 -0.85675 -2.07175 -2.2185 -0.137166666666667 -0.8519 -2.5222 -0.115571428571429 0.59815 0.651166666666667 1.3111875 1.09925 -1.77725 3.40675 -0.951333333333333 -0.946166666666667 -0.298666666666667 -2.259 -1.80875 -0.9447 2.18775 -1.2547 1.950125 3.73133333333333 0.2589 2.1473 1.8425 -0.491 -0.690125 0.587125 1.9565 -0.06325 3.23181818181818 -2.5915 -0.0495 0.27575 -1.3 0.102 -0.485375 -1.91766666666667 4.115 -1.319 -1.353 -0.548181818181818 0.826833333333333 2.164875 0.461166666666667 -0.1005 1.7644 -0.467333333333333 -1.517 0.0705 1.30041666666667 -1.62086363636364 -0.229375 0.948 -0.1328 -2.28916666666667 0.0779 -0.273833333333333 0.7579 2.044 -1.14116666666667 0.9279 3.69233333333333 0.0145 5.0865625 0.6310625 1.701 1.47025 0.796 1.1755 0.32175 0.2519 0.00283333333333333 0.1778 -0.40975 -0.375833333333333 -0.4575 -0.1715 -2.060125 1.13183333333333 -1.42833333333333 0.48525 0.249333333333333 1.0885 1.79033333333333 2.796375 -1.715375 1.621 0.196 -0.32425 0.0932857142857143 2.043 -0.105875 1.7852 1.60685714285714 -0.4245 0.00349999999999999 -1.35391666666667 -1.607 -0.109 0.6516 -0.379333333333333 -2.84225 0.09 0.961333333333333 0.82325 -3.048375 1.40175 1.30207142857143 2.58425 -0.108333333333333 0.1984 -0.099 -0.75525 1.0187 1.26833333333333 5.607625 2.22883333333333 -0.354666666666667 -0.0566 2.245125 0.8608 -1.60625 -0.559142857142857 -0.0408333333333333 0.8711 -0.493 -0.4405 -0.521 0.11225
